Column,business_id,name,neighborhood,address,postal_code,latitude,longitude,stars,review_count,categories
58746,A-ikHa79d_t_bu_KCaK-4g,Americas Best Value Inn,,1000 N Main St,89101,36.1817,-115.13942469999999,1.5,5,Event Planning & Services;Hotels;Hotels & Travel
58757,yUfT6GtCII9g4lg-9olksw,Tachos Michoacan,,3415 W Craig Rd,89032,36.2389,-115.18618300000001,3,8,Mexican;Restaurants
58790,zLhYKoMsZfaFwtdobEjblw,Art Bar,Downtown,206 N 3rd St,89101,36.1717,-115.1415053,3.5,29,Bars;Nightlife
58796,IVnGPHdTyu_GbLo9mXj98w,Ramen Tatsu,Chinatown,3400 S Jones Blvd,89146,36.1277,-115.224054037,4.5,395,Japanese;Restaurants;Ramen
58798,Hza9Lq1vqA4yTElotZVTDA,Cafe 109,Southeast,750 E Pyle Ave,89183,36.0069,-115.146662,4,9,Thai;Restaurants;Cafes
58826,KQoeETpQ1nBEQ6fVOtFgWQ,Hamptons,Westside,440 S Rampart Blvd,89145,36.1686,-115.28516200000001,4,56,American (New);Restaurants
58834,4Bw9XffSa0AMy2SrNCS2KA,Sababa Mediterranean Grill,Westside,3220 S Durango Dr,89117,36.1309,-115.2784531,3.5,197,Falafel;Restaurants;Middle Eastern;Kosher;Mediterranean
58836,OQQILFCLm5jL5inXtcj4rQ,"Butch Cassidy's Bar & Grill",Eastside,5225 E Tropicana Ave,89122,36.0999,-115.0589688,4,6,Bars;Nightlife
58877,nrEIm5c7_LNJcLlCRXxCdw,Jesi Hilts at Body Spa Red Rock,Summerlin,10300 W Charleston Blvd,89135,36.1604,-115.321381985,5,6,"Hair Stylists;Men's Hair Salons;Beauty & Spas;Hair Extensions;Hair Salons"
58885,3uHuoVXDAIoiHotGTHxcbg,The Otheroom,The Strip,3500 S Las Vegas Blvd,89109,36.1173,-115.1763623,4.5,54,Bars;Nightlife;Pubs
58904,CauQnqZ5eowyrr7oWF_p3Q,"John Mull's Meats & Road Kill Grill",Northwest,3730 Thom Blvd,89130,36.2272,-115.21145159999999,4.5,980,Butcher;Meat Shops;Specialty Food;Food;Restaurants;Caterers;Barbeque;Event Planning & Services
58935,2rvBPUBtQU0WfcOAHLQWRQ,Crunch Donut Factory,University,1220 E Harmon Ave,89119,36.1081,-115.13638059999998,3.5,105,Cupcakes;Food;Restaurants;Donuts;Desserts;Ice Cream & Frozen Yogurt;Waffles
58938,UXkD2CbW8BnTpYyUTsrCTQ,Del Taco,Southeast,2320 E Serene Ave,89123,36.0207,-115.12108629999999,3,45,Mexican;Restaurants
58952,pzNg_g9XpaHKuAY9b5ClIQ,NY Hair Company,,4825 W Flamingo Rd,89103,36.1148,-115.2069889,5,147,Waxing;Shopping;Hair Extensions;Hair Stylists;Hair Removal;Skin Care;Beauty & Spas;Makeup Artists;Hair Salons;Cosmetics & Beauty Supply;Nail Salons
58959,o0cesQV1oPNOD24SXef09Q,Fun Dungeon,The Strip,3850 Las Vegas Blvd S,89109,36.0988,-115.17518615700001,3.5,44,Active Life;Recreation Centers
58965,ifkCEpYaSAUT3WVQNxwvXA,El Cordobes,Eastside,5020 E Tropicana Ave,89122,36.1004,-115.06290800000001,4.5,19,Specialty Food;Mexican;Food;Restaurants;Ethnic Food
58978,f3tzcsa-k1bZcz9ToIeXHA,Las Vegas Camera Club,Downtown,1017 S 1st St,89101,36.1599,-115.15202240000002,5,6,Antiques;Shopping;Art Galleries;Photography Stores & Services;Arts & Entertainment
58981,Bmdf9dY52oT-p5N2bv1iiQ,KTLO Hair Lounge,Southwest,7155 S Rainbow Blvd,89118,36.0582,-115.24371210000001,5,12,Blow Dry/Out Services;Beauty & Spas;Hair Stylists;Makeup Artists;Hair Extensions;Hair Salons
58993,oEkOj9NXJFrjFn3NBB_jpA,Rhythm Kitchen,Spring Valley,6435 S Decatur Blvd,89118,36.0731,-115.20848000000001,3.5,547,Cajun/Creole;Seafood;Steakhouses;Southern;Restaurants
58999,bzUSbd9YLoK3egnTkXFd1Q,Sholay,Westside,5201 W Charleston,89146,36.1593,-115.21124499999999,4,8,Cafes;Restaurants;Indian
59012,pxBI7Ml8HY-vw41N3NLQmg,Alexa The Pug Mom,The Lakes,10170 W Tropicana Ave,89147,36.1406,-115.29754253600001,5,12,Pet Services;Event Photography;Photographers;Pet Photography;Session Photography;Event Planning & Services;Dog Walkers;Pet Sitting;Pets;Pet Groomers
59038,Qx9iegDcpFCQ9mAMtlJZ1Q,New Happy Nails & Spa,Spring Valley,3585 S Durango Dr,89147,36.1248,-115.279928,4.5,43,Nail Salons;Beauty & Spas
59086,HccqNuvwDCrnAAM5e5lQ_w,"Dunkin' Donuts",Eastside,4125 S Eastern Ave,89119,36.1137,-115.119507374,3,51,Bakeries;Food;Coffee & Tea;Donuts
59103,40DLk15AMydc2Dn12ABr5A,The UPS Store,,5516 Boulder Hwy,89122,36.1004,-115.050784796,2.5,3,Notaries;Shipping Centers;Printing Services;Local Services
59128,Suy2V5n_w8uzsXTdDdtCnA,Boca Do Brasil,Spring Valley,4825 S Fort Apache Rd,89147,36.1013,-115.2982998,4,96,Food;Grocery;Pizza;Restaurants;Sandwiches;Brazilian
59136,AE-1mzUBcBuC5QkwlX24BQ,OMG Boba Tea,Summerlin,8560 W Lake Mead Blvd,89128,36.2003,-115.279765189,3.5,117,Food;Coffee & Tea;Bubble Tea
59142,2PgyKR_A92izBnf2JRVA6w,"Yorky's",Spring Valley,5325 S Fort Apache Rd,89148,36.0916,-115.29761450000001,4.5,26,Bars;Pubs;Nightlife
59170,NFMD_-wFrbfdhTcdHPDCZQ,"Montesano's Eateria",Anthem,9905 S Eastern Ave,89183,36.0101,-115.11865630000001,4.5,321,Pizza;Restaurants;Food;Italian;Desserts
59210,tU3HDJqzPmKQk6VOHMKQYw,The Wedding Chapel at Bellagio,The Strip,3600 S Las Vegas Blvd,89109,36.1141,-115.1730043,4.5,9,Wedding Chapels;Wedding Planning;Venues & Event Spaces;Event Planning & Services
59211,fa4UEeL3aRrJ1DI5fZZLSg,Tim Lees Tattoo,The Strip,3663 S Las Vegas Blvd,89109,36.1108,-115.17141129999999,5,3,Beauty & Spas;Tattoo
59241,OmmYZ3jd3x4AUE26OG91Xw,Asia Buffet,The Strip,3049 S Las Vegas Blvd,89109,36.1317,-115.16425990000002,3.5,3,Restaurants;Buffets
59244,AdNbLQQWgR28-GWU0G-qJw,"Denny's",,2400 N Rancho Dr,89130,36.2012,-115.19525401700001,2,16,Restaurants;Breakfast & Brunch;Diners;American (Traditional)
59257,DFbq58Flc0hIWl20uFyrAg,Verizon Authorized Retailer - GoWireless,Southwest,3962 Blue Diamond Rd,89139,36.0394,-115.193088441,3,26,Professional Services;Electronics;Shopping;Home Services;Mobile Phones;Internet Service Providers
59260,TPsjAbLjbnqNZ8XEZMsd8A,China Huts,Southwest,7377 S Jones Blvd,89139,36.0552,-115.225939,3.5,7,Chinese;Restaurants
59267,k_BaE5Mxos5mdp_YNQXyuw,Starbucks,The Strip,2600 W Harmon Ave,89158,36.1092,-115.1784884,2.5,14,Food;Coffee & Tea
59300,mfdjffbVwB8gPz6r69lhcA,H & H Discount Liquors,,1916 N Decatur Blvd,89108,36.1946,-115.20516737700001,3.5,5,Food;Beer;Wine & Spirits
59316,VheEKc8mM7WcwILhM6fnaw,Tutti Bella Yogurt,Southwest,7910 S Rainbow Blvd,89139,36.0444,-115.2429132,4,14,Ice Cream & Frozen Yogurt;Food
59318,7NvIgf7XW55OKa5ZU7gw8Q,Arandas Taqueria,Sunrise,2040 N Nellis Blvd,89115,36.197,-115.061758675,4,23,Mexican;Restaurants
59387,XEDNbV-2weonlktP4CSnWg,Austins Steakhouse,,2101 Texas Star Ln,89032,36.198,-115.19215616700001,3.5,114,Restaurants;Steakhouses;Salad;Soup
59404,EzXsh0X2FWa0ncryH1tntQ,High Class Grooming Shop,Spring Valley,5135 S Fort Apache Rd,89148,36.095,-115.29820149999999,4,3,Pet Groomers;Pets;Pet Services
59410,qcb6jpnIuEKHXbu4woKUFw,Subway,Sunrise,1300 S Lamb Blvd,89104,36.1575,-115.07976799999999,1.5,8,Sandwiches;Restaurants;Fast Food
59412,Dkpq1c1UndQIRIpqUBSwCw,Dj Cleaners,Summerlin,9430 W Lake Mead Blvd,89134,36.2068,-115.3023396,2.5,3,Laundry Services;Dry Cleaning & Laundry;Local Services
59429,CiX2eq6Jp7nzUX6Nlu5N6w,Diva Beauty - A Threading Boutique,Westside,4300 Meadows Ln,89107,36.1723,-115.1963237,3.5,38,Beauty & Spas;Hair Removal
59438,T6UXTJoc0ESffxc4jNVdow,Fresh & Easy Neighborhood Market,Southeast,7380 S Eastern Ave,89123,36.0198,-115.15036,4.5,8,Food;Grocery
59446,gqdqnFg2lYeSyS20q2ZK_Q,SUZUYA Pastries & Crepes,Spring Valley,7225 S Durango Dr,89113,36.057,-115.28010619999999,4.5,404,Restaurants;Creperies;Bakeries;Patisserie/Cake Shop;Desserts;Food
59452,MhH7GWyIMWXl46-wBXGDqQ,Sally Beauty Supply,Southeast,5905 S Eastern Ave,89119,36.0818,-115.119649728,3.5,6,Cosmetics & Beauty Supply;Shopping;Beauty & Spas
59463,ZYkAMs9UcYuwaXSiGczSkA,"McDonald's",Centennial,8425 Centennial Pkwy,89149,36.277,-115.279338758,2.5,26,Fast Food;Burgers;Restaurants
59468,emwtizy_UAmUjcNP88I0Tw,Kaffe Live,Spring Valley,5135 S Fort Apache Rd,89148,36.0952,-115.29822959999998,4.5,47,Coffee & Tea;American (New);Music Venues;Beer;Wine & Spirits;Cafes;Food;Nightlife;Breakfast & Brunch;Restaurants;Arts & Entertainment
59477,-Jo0rJr2mZxBVgaJqDs-TQ,Chiamaka Food,Southeast,5006 S Maryland Pkwy,89119,36.0987,-115.13602240000002,3,4,South African;Restaurants;African
59512,JVYB8S3ljQMAIQz0GWqFqA,Alexander Health Insurance,,4850 W Flamingo Rd,89103,36.1156,-115.20746729999999,5,4,Financial Services;Local Services;Health Insurance Offices;Insurance;Professional Services;Health & Medical
59526,uZsB-y2VNDv81YWXZtUFWw,Sport Clips,Spring Valley,7225 S Durango Dr,89113,36.057,-115.28010619999999,3,4,Beauty & Spas;Barbers
59587,LRH-s9pDy7fTtZGXyM3z0w,R.B.O. Motorsports,Northwest,4343 N Rancho Dr,89130,36.2387,-115.23341,5,115,Car Stereo Installation;Automotive;Auto Glass Services;Auto Parts & Supplies;Auto Customization
59619,WvLnXAR4GrTYaT4LIcyuvQ,Pho Ha Noi,Westside,4860 W Desert Inn Rd,89102,36.13,-115.20740430000001,3.5,9,Vietnamese;Restaurants
59665,l3OjOHguzz-gi6hewirFsQ,"Plato's Closet",Spring Valley,5165 S Fort Apache,89148,36.0944,-115.29735330000001,2.5,3,"Used;Vintage & Consignment;Women's Clothing;Men's Clothing;Fashion;Shopping"
59672,-MhfebM0QIsKt87iDN-FNw,Bellagio Gallery of Fine Art,The Strip,3600 S Las Vegas Blvd,89109,36.1129,-115.177637053,3.5,119,Arts & Entertainment;Art Galleries;Museums;Shopping
59726,ktGhPGyBLgAjHI90EHFS4w,European Wax Center,Westside,750 S Rampart Blvd,89145,36.1642,-115.28931480700001,4.5,83,Day Spas;Beauty & Spas;Waxing;Hair Removal;Skin Care
59737,yi9725wjRYYEoF-xE47_ig,El Nopal,The Strip,2000 S Las Vegas Blvd,89104,36.1477,-115.15630559999998,3.5,46,Restaurants;Mexican;Breakfast & Brunch
59741,15_YllaQ7n_DOFTq1v0-lQ,Sushi Hana,Spring Valley,5255 S Decatur Blvd,89118,36.0944,-115.20798629999999,3.5,8,Sushi Bars;Restaurants;Japanese;Buffets
59743,tByEVAaHu9Vm33deijKQBw,Spa and Salon - Golden Nugget,Downtown,129 E Fremont St,89101,36.1703,-115.1449127,4,37,Massage;Nail Salons;Day Spas;Hair Salons;Beauty & Spas
59776,G6BwYw_0_atLPTzI1uokIA,Nacho Daddy,Westside,9560 W Sahara Ave,89117,36.1449,-115.3028257,3.5,467,Sports Bars;Tex-Mex;Mexican;Nightlife;Breakfast & Brunch;American (New);Vegan;Restaurants;Burgers;Pubs;Bars
59779,NMqNtiEkiSCrZoq91b8LVg,Teksystems,Southeast,6720 Via Austi Pkwy,89119,36.0672,-115.16166480000001,3.5,3,Professional Services;Employment Agencies
59794,Y6gHQupMzaEHiPGB1lE4Ug,DC Tailor Shop,Eastside,3270 E Tropicana Ave,89121,36.1008,-115.103135146,3.5,3,Sewing & Alterations;Local Services
59811,VvHehcPhB80njPRrvdBZmg,Brazil Brazil,Southeast,9460 S Eastern Ave,89123,36.0176,-115.11828390000001,2.5,5,Brazilian;Restaurants
59815,wWyUAjO5wjVaxkXitfPj3A,DSLRclasses,Southeast,2601 E Sunset Rd,89120,36.0679,-115.11400400000001,5,7,Shopping;Photography Stores & Services;Education;Event Planning & Services;Adult Education;Photographers;Photography Classes;Specialty Schools;Event Photography
59846,VGVs7NlTnZYQfh7uuVllfw,Rod Works,Northwest,10470 W Cheyenne Ave,89129,36.2192,-115.325805565,4.5,25,Home & Garden;Home Decor;Shopping
59850,-LzUYsR54hd8cCiYXTquRA,Medley Buffet,,4500 W Tropicana Ave,89103,36.1027,-115.202593803,3,360,Restaurants;Buffets
59851,3sPSc8NBvrkXi7scpRYDLg,Hello Tokyo,Eastside,3870 E Flamingo Rd,89121,36.1162,-115.09019694700001,4,87,Restaurants;Seafood;Japanese;Sushi Bars
59858,RM2ICsmqeOF10WIdu4nyRQ,Align Chiropractic,Centennial,6441 N Durango Dr,89149,36.2778,-115.28831570000001,4,39,Chiropractors;Health & Medical
59894,MOQh-WvOfeo-A77IBioEUw,Naturalizer Outlet,Southeast,7400 S Las Vegas Blvd,89123,36.0524,-115.16902069999999,3,3,Shoe Stores;Fashion;Shopping
59897,V-0qRzBHKixmQgon_fW_AA,Makai Pacific Island Grill,Spring Valley,5165 S Fort Apache Rd,89148,36.0957,-115.29821670000001,4.5,436,Restaurants;Hawaiian;American (Traditional);Asian Fusion;Food;Barbeque
59950,q6Wa5iJwcuBxMpI2kZXUAQ,Robertos Taco Shop,Westside,5117 W Charleston,89146,36.1587,-115.20870138,2.5,51,Restaurants;Mexican
59951,dEGx_MMrelPO5T6FXklHOw,Fixitup Iphone and IPad Repair,Westside,1725 S Rainbow Blvd,89146,36.1529,-115.24421377600001,5,145,Shopping;Mobile Phone Accessories;IT Services & Computer Repair;Local Services;Mobile Phone Repair
59955,7NCoWeaZh4JHkmp-BUVKaw,Love It Loud,,3700 W Flamingo Rd,89103,36.1152,-115.182540982,4.5,7,Officiants;Wedding Chapels;Event Planning & Services;Wedding Planning
59957,yRk8ezAFV59HDHsuHiiU6Q,"Dunkin' Donuts",Spring Valley,6295 S Rainbow Blvd,89118,36.0746,-115.24308909999998,2.5,86,Donuts;Coffee & Tea;Food
59990,viMNp9q8ATxFCWpLGr4RvQ,"Davy's Locker",Eastside,1149 E Desert Inn Rd,89109,36.1294,-115.138066,3.5,18,Nightlife;Bars;Dive Bars
60007,1M1A-s6BbnzK3eURw01rZQ,Rincon Catracho,University,4110 S Maryland Pkwy,89119,36.1141,-115.13740109999999,3.5,59,Restaurants;Mexican;Latin American;Honduran
60008,fLH3WNUgE80eRHYCRPRNrw,Hannah Nail Spa,Southeast,8545 S Eastern Ave,89123,36.0345,-115.12011100000001,4.5,51,Waxing;Permanent Makeup;Day Spas;Nail Salons;Eyelash Service;Hair Removal;Beauty & Spas
60010,ajWLpOe3wcLrlu2CNjdAGA,Brooklyn Bagels,Southeast,9770 S Maryland Pkwy,89123,36.0198,-115.15036,3,8,Bagels;Food
60025,M4vh_kzppP1nsxo7hsaVIA,Golden Nugget Buffet,Downtown,129 E Fremont St,89101,36.17,-115.14485800000001,2.5,285,Restaurants;Buffets
60034,0UvhhpDm26cZwyitX7xJfA,Nail Creations,Westside,8125 W Sahara Ave,89117,36.1425,-115.26873059999998,4.5,20,Nail Salons;Beauty & Spas
60035,7iwhPvQ41NzYLHzIGjgNBg,Nail 21,Southeast,2185 E Windmill Ln,89123,36.0416,-115.1215253,5,24,Beauty & Spas;Nail Salons
60036,DzKl51tivGJMLiNsQqf38w,Island Sushi & Grill,Southeast,9400 S Eastern Ave,89123,36.0182,-115.1179256,4,887,Breakfast & Brunch;Restaurants;Hawaiian;Poke;Food;Sushi Bars;Japanese
60045,e6m1p7oPbq7Gq37eMhSsWA,"Joey's New York Pizza",Summerlin,9430 W Lake Mead Blvd,89134,36.2068,-115.302319142,5,13,Restaurants;Pizza;Chicken Wings;Food;Sandwiches;Specialty Food;Pasta Shops
60106,R1PQEK6qvrZVC9qcWfKvDA,"Braddah's Island Style",University,4632 S Maryland Pkwy,89119,36.105,-115.1359481,4.5,151,Food;Restaurants;Hawaiian;Desserts;Mexican;Tex-Mex;Asian Fusion
60110,s_3F-iYvDHrkM1prg1jwtQ,Diamond Lounge,,3700 W Flamingo Rd,89103,36.1183,-115.18617084200001,4,7,Nightlife;Lounges;Bars
60149,RhyvfzdlH7k-2KU4ADXv7Q,Ultra Diamonds,Downtown,855 S Grand Central Pkwy,89106,36.1629,-115.1583209,4,3,Shopping;Jewelry
60165,wWFvHY9YVWtyfCsDO8jQiQ,Quiznos,Southeast,6420 S Pecos Rd,89120,36.0723,-115.100333159,2.5,5,Sandwiches;Delis;Restaurants;Fast Food
60209,i-MN5qgAfviNNxoYWIgvVw,Gold Elements,The Strip,3655 S Las Vegas Blvd,89109,36.1124,-115.1702213,1.5,14,Cosmetics & Beauty Supply;Shopping;Beauty & Spas
60211,3MtXH9NnGHfnMPV9-NpJfg,Bath & Body Works,Westside,4300 Meadows Ln,89107,36.1725,-115.197258,4,12,Beauty & Spas;Cosmetics & Beauty Supply;Shopping
60227,-oHzyChCB65UtErig2nvhg,Sparkle Nails Couture,Summerlin,10300 W Charleston Blvd,89135,36.1606,-115.320574,5,3,Day Spas;Nail Salons;Beauty & Spas
60240,VKmGedwOk-16D7OawNg_ng,Buffet Asia,Westside,2380 S Rainbow Blvd,89146,36.1448,-115.242249,3,339,Buffets;Chinese;Sushi Bars;Korean;Restaurants;Dim Sum;Japanese
60254,zD_nzOAkRblywoRmIrGpTg,Best Meat,,2362 Lexington St,89106,36.2028,-115.158089944,5,3,Soul Food;Restaurants
60272,STLwB4eC1sHTWDSzUSJd2w,Malibu Dry Cleaners,Spring Valley,8530 W Warm Springs Rd,89113,36.0564,-115.2773493,2.5,36,Local Services;Dry Cleaning & Laundry;Dry Cleaning;Laundry Services
60275,MvT_m8IarE3ijSzMYS2UiA,Shell - Windmill Station,Southeast,1465 E Windmill Ln,89123,36.042,-115.13196570000001,3.5,4,Automotive;Gas Stations
60277,dnRCiZAH9246An6UQU2E_w,Nevada Nails & Spa,Sunrise,5051 Stewart Ave,89110,36.166,-115.06332199,2.5,5,Waxing;Beauty & Spas;Nail Salons;Hair Removal;Skin Care
60280,dKrFJj4eXGHggiyOgtJTVg,SF Supermarket,Chinatown,5115 Spring Mountain Rd,89146,36.1255,-115.21124089999999,3.5,42,International Grocery;Food;Imported Food;Grocery;Specialty Food;Ethnic Food
60283,VyScvFjEnHYLolSLCii6bA,Starbucks,Spring Valley,6555 S Jones Blvd,89118,36.0699,-115.22499609999998,1,3,Coffee & Tea;Food
60302,-leM8v_oCbtzTthTln-YHg,"Carl's Jr And Green Burrito",Eastside,1180 E Desert Inn Rd,89109,36.1302,-115.13741409999999,3,18,Burgers;Fast Food;Restaurants
60313,iSACB-ymuax7IiqjTkPdJA,Band of Magicians,The Strip,3801 S Las Vegas Blvd,89109,36.0996,-115.17139434799999,4,15,Arts & Entertainment;Performing Arts
60335,BWrdSeWCWKVQQGnJC2oyrQ,Starbucks,Centennial,7170 N Durango Dr,89149,36.2911,-115.28740363899999,3,86,Coffee & Tea;Food
60371,XmO_f4I8Srd1oGF1EGbRhA,Starbucks at Mandarin,The Strip,3950 S Las Vegas Blvd,89109,36.1087,-115.1731693,2,5,Food;Coffeeshops;Coffee & Tea;Desserts;Nightlife
60379,S9o3PiqHyD8m5WFbw9yHMQ,Tuxedo Junction,Westside,3540 W Sahara Ave,89102,36.1459,-115.1891244,4.5,83,"Women's Clothing;Event Planning & Services;Sewing & Alterations;Wedding Planning;Local Services;Bespoke Clothing;Bridal;Formal Wear;Men's Clothing;Clothing Rental;Shopping;Fashion"
60390,Vv3jTDk4epPDr0oBTMZ4dQ,Fuji Japanese Restaurant,Eastside,3430 E Tropicana Ave,89121,36.1006,-115.099351,4,25,Restaurants;Japanese;Steakhouses
60424,LyVLSt5aLx-4Ll2XB-U-5Q,Red Lantern Pho Vietnamese Grill,Spring Valley,5651 S Grand Canyon Dr,89148,36.0864,-115.307593419,4.5,98,Chicken Wings;Vietnamese;Restaurants;Soup
60489,s7GYLq9g_hOlcBdW1LETnQ,Visionworks,Westside,4300 Meadows Ln,89107,36.1723,-115.1963237,3,15,Optometrists;Health & Medical;Shopping;Eyewear & Opticians
60504,YTfXZ9tbTBJkWsDI7cMDWQ,"Liang's Kitchen",,5570 W Flamingo Rd,89103,36.1153,-115.2176805,4,82,Restaurants;Chinese;Taiwanese
60518,AH0S8pIC160m-vtfbUwA3g,El Regio,Northwest,5601 N Tenaya Way,89130,36.2636,-115.25139180000001,4,24,Restaurants;Mongolian;Mexican
60564,PGbxb9OTd7RBDkAiweOSTA,Sprint Store,Southeast,9821 S Eastern Ave,89183,36.0109,-115.120648295,2.5,67,IT Services & Computer Repair;Local Services;Telecommunications;Mobile Phones;Electronics;Shopping
60617,BnJZvxqVdHPSbTCXdjV00Q,Pro Nails & Skincare,Westside,3839 W Sahara Ave,89102,36.144,-115.192980766,3.5,30,Skin Care;Eyelash Service;Beauty & Spas;Nail Salons
60620,wp6mYtftUQASEJcBXp2nVw,Restaurant El Rey,Eastside,3969 S Maryland Pkwy,89119,36.1169,-115.13846209299999,4.5,26,Mexican;Restaurants
60637,wZXWWB_XBYfEV3D72m7IpA,Nohea Nails,Spring Valley,9275 W Russell Rd,89148,36.0847,-115.29406708,4.5,136,Beauty & Spas;Waxing;Skin Care;Hair Removal;Nail Salons
60638,ZaIueA5PH3jPAi9s1F_hKg,The Foot Lounge,Spring Valley,6125 S Fort Apache Rd,89148,36.0762,-115.298505394,3.5,30,Massage;Day Spas;Skin Care;Eyelash Service;Health & Medical;Beauty & Spas;Reflexology
60649,-2ym8gLGnYV5uEgyMXnL7A,Amazing Las Vegas Comic Con,Eastside,3150 Paradise Rd,89109,36.1325,-115.15532990000001,4,21,Comic Books;Books;Mags;Music & Video;Shopping
60683,NdUuGRxEH0waBQbL6R7mmg,Boulder Station Hotel & Casino,,4111 Boulder Hwy,89121,36.1331,-115.08490159999998,2.5,282,Hotels;Casinos;Hotels & Travel;Event Planning & Services;Arts & Entertainment
60704,TqrjjUITGu3FrFiMOjHK3w,Smart & Final Extra,,1941 N Decatur Blvd,89108,36.1942,-115.207612775,4,6,Department Stores;Shopping;Food;Grocery;Fashion;Wholesale Stores
60714,uh7DUWtPoZkuEE05fghJ_w,Beauty & Essex,The Strip,3708 S Las Vegas Blvd,89109,36.1102,-115.175373,4,551,Restaurants;American (New);Lounges;Bars;Tapas Bars;Nightlife
60731,3WwyJXS5i0K9pjTDpxu65A,T-Bar Sushi,Southwest,7425 S Durango Dr,89113,36.0534,-115.2793808,4,3,Sushi Bars;Restaurants
60764,8kbhfg1xtRO88h-Sa0kj_g,Desert Nails,Southwest,7345 S Durango Dr,89113,36.054,-115.28125402100001,3,72,Hair Removal;Waxing;Nail Salons;Beauty & Spas
60766,5mP2W-AMG2gdDJJu1b_CPw,Quick Response Water Restoration,Centennial,6440 Sky Pointe Dr,89131,36.2827,-115.26571716299999,4.5,18,Home Services;Damage Restoration;Contractors
60785,tveb-DkZ0lnwgKb_oavl6A,"Smith's Food & Drug Centers",Centennial,7130 N Durango Dr,89149,36.2906,-115.285858706,3.5,90,Food;Grocery;Drugstores;Shopping
60808,nMKj8Di_9YTdZcCAWFw3dw,Skinny Dugans,Westside,4127 W Charleston Blvd,89102,36.1589,-115.196836156,3.5,38,Bars;Restaurants;American (New);Pubs;Lounges;Dive Bars;Sports Bars;Nightlife
60809,soL5_ShFL6wVDUtlPiY9mA,WSS,Westside,4457 W Charleston Blvd,89102,36.159,-115.2003896,2,5,Shopping;Fashion;Shoe Stores
60822,Iuus7LTt_r7SjjLA41id-g,Tradeville,,4850 W Flamingo Rd,89103,36.1165,-115.2068875,3,7,Sporting Goods;Shoe Stores;Used;Vintage & Consignment;Shopping;Fashion;Sports Wear
60823,7nRlDLrob6oK5zmGo4Vpbg,Blueberry Hill Family Restaurant,,4875 W Flamingo Rd,89103,36.115,-115.20753700000002,3.5,351,Restaurants;Breakfast & Brunch;American (Traditional);Nightlife;Desserts;Salad;Bakeries;American (New);Food;Bars
60828,DgyvFdD5qyjJsR1V_obosA,Luxe Lashes,Spring Valley,4845 S Fort Apache,89147,36.1018,-115.297731087,5,17,Beauty & Spas;Eyelash Service
60829,4iLbq_AUiWtsSKHFpG5cbQ,Food Factory,Spring Valley,4140 S Durango Dr,89147,36.1144,-115.278107,4,26,Pub Food;Pizza;Restaurants;American (New)
60849,cQvH2Dnj3yf7zafC5a85ow,T Nails,University,4110 S Maryland Pkwy,89119,36.1139,-115.1369385,3,69,Nail Salons;Beauty & Spas
60857,O1RT7gIIFGwGE9OKS7dotA,"Damiano's Pizza",Sunrise,2775 S Nellis Blvd,89121,36.1392,-115.066883,4,4,Restaurants;Pizza
60897,MsQTe82TCbZXDPG4LOgVoA,Port of Subs,Summerlin,8552 W Lake Mead Blvd,89128,36.2006,-115.27995790000001,3,12,Restaurants;Delis;Sandwiches
60905,puaFlVmeV5xsb9IdiqjC7w,Burger King,Southwest,8475 W Warm Springs Rd,89113,36.0552,-115.27656713200001,2.5,45,Sandwiches;Fast Food;Burgers;Restaurants
60909,zO_ATzKXV9HL-WaZ-CLKOQ,Cupcake Cafe,Westside,4300 Meadows Ln,89107,36.1725,-115.197258,4,4,Food;Desserts
60918,yaNELPn7JzzasYfEHjLNqg,Tasti D-Lite,Downtown,128 Fremont St,89101,36.1712,-115.14406100000001,2.5,8,Food;Ice Cream & Frozen Yogurt
60922,swtA5YoSGm0V5esQuDm2NQ,Social,,4321 W Flamingo Rd,89103,36.1167,-115.20294414,4,19,Event Planning & Services;Hotels;Nightlife;Lounges;Resorts;Hotels & Travel;Steakhouses;Bars;Restaurants
60942,DC3Uyai-vCCUgMmMvLESlw,Home Plate Grill & Bar,Southwest,4785 Blue Diamond Rd,89139,36.0329,-115.205633,4,108,Bars;Pizza;Nightlife;Sports Bars;American (Traditional);Restaurants
60961,iI3jcwudiZYMVUeRPy-DwQ,Curry Zen,Southwest,7835 S Rainbow Blvd,89139,36.0455,-115.24403963200001,4,199,Japanese;Restaurants
60979,wFTYSUGgtBjrjEkbHvuVeg,Fast Friendly Spotless,Centennial,6955 N Durango Dr,89149,36.2879,-115.29056829999999,4.5,33,Home Services;Home Cleaning;Window Washing;Shopping
60996,0FHfkDxKSeDuyAEeaY6X-Q,Panera Bread,Eastside,365 Hughes Center Dr,89169,36.115,-115.155506283,3.5,87,Soup;Sandwiches;Salad;Restaurants
60997,dHuIr2N1HPXJ2p7pn8WY5Q,Smog Plus,Southeast,5680 S Pecos Rd,89120,36.0869,-115.1005055,3.5,3,Smog Check Stations;Registration Services;Automotive
61053,UGiMMw54qYxac0eE_cBbaA,"Sammy's Beach Bar & Grill",Southeast,5757 Wayne Newton Blvd,89169,36.0827,-115.148259147,2.5,169,Bars;Mexican;Sports Bars;Restaurants;American (New);Nightlife
61105,1gkJBdrkfdO7rEMml9e2KQ,Llantera Del Norte,,4380 N Lamb Blvd,89115,36.2396,-115.079603814,5,4,Auto Repair;Tires;Automotive
