,flagged_reviews,one_star_count,total_reviews,total_stars,word_count,proportion_flagged_reviews,average_flagged_words_per_review,average_stars_per_review,proportion_one_star,name,neighborhood,address,postal_code,stars,review_count,categories
hgeXEGD9lRX4ohj7afSJnw,24,37,233,846,37,0.10300429184549356,0.15879828326180256,3.630901287553648,0.15879828326180256,Thai Style Noodle House,Southwest,7377 S Jones Blvd,89139.0,3.5,233.0,Restaurants;Noodles;Thai
x-H-2BYL2XoDDLiub950Ag,0,4,67,300,0,0.0,0.0,4.477611940298507,0.05970149253731343,Hunan Restaurant,Chinatown,6000 Spring Mountain Rd,89146.0,4.5,67.0,Restaurants;Szechuan;Chinese
Voy_shxcm2YnHQOtfUj1KQ,20,28,59,138,25,0.3389830508474576,0.423728813559322,2.3389830508474576,0.4745762711864407,Spicy City,Chinatown,4215 Spring Mountain Rd,89102.0,2.5,59.0,Restaurants;Noodles;Chinese
tA5mqEP68qjbTFK9c14D7A,110,10,273,1120,142,0.40293040293040294,0.5201465201465202,4.102564102564102,0.03663003663003663,Pot Tea Social House,Southwest,7815 S Rainbow Blvd,89139.0,4.0,273.0,Asian Fusion;Seafood;Taiwanese;Food;Coffee & Tea;Restaurants
XS9niVYIbgA6jZX5HUFTlQ,3,11,81,316,3,0.037037037037037035,0.037037037037037035,3.9012345679012346,0.13580246913580246,The Nail Place,,5255 S Decatur Blvd,89118.0,4.0,81.0,Beauty & Spas;Hair Removal;Eyelash Service;Nail Salons;Waxing
hJkGfdNlHTfqFTeZ1xkjrw,2,9,113,495,2,0.017699115044247787,0.017699115044247787,4.380530973451328,0.07964601769911504,Design & Dine,Spring Valley,7250 S Durango Dr,89148.0,4.5,113.0,Event Planning & Services;Wine Bars;Bars;Nightlife;Party & Event Planning;Paint & Sip;Restaurants;American (New);Arts & Entertainment
THfsY3HTXVVU4NnyK4jvaA,0,0,58,268,0,0.0,0.0,4.620689655172414,0.0,Mr. Ribs & Mrs. Rice,Chinatown,4120 Spring Mountain Rd,89102.0,4.5,58.0,Restaurants;Barbeque;Food;Food Trucks
dEAk-gE-5Q95a7p91gNn8A,48,58,885,3631,67,0.05423728813559322,0.07570621468926554,4.102824858757062,0.0655367231638418,Sushi Koma,Spring Valley,8665 W Flamingo Rd,89147.0,4.0,884.0,Sushi Bars;Restaurants;Japanese
Yr4FC4Ck9KkghFY9QeYnWg,0,2,21,93,0,0.0,0.0,4.428571428571429,0.09523809523809523,Big Hit Barbershop Las Vegas,Spring Valley,5651 S Grand Canyon Dr,89148.0,4.5,21.0,Barbers;Beauty & Spas
gxfvv12xZo81YcndEusSLQ,4,8,96,398,6,0.041666666666666664,0.0625,4.145833333333333,0.08333333333333333,La Casa Cigars & Lounge,Westside,430 S Rampart Blvd,89145.0,4.0,96.0,Music Venues;Tobacco Shops;Bars;Shopping;Arts & Entertainment;Nightlife
YC3p3lWOZkbbcOGcO3u_WA,0,3,6,17,0,0.0,0.0,2.8333333333333335,0.5,Annie Creamcheese,Westside,420 S Rampart Blvd,89145.0,3.0,6.0,Women's Clothing;Thrift Stores;Used;Vintage & Consignment;Fashion;Shopping
pwislVBU50RIzCrwJYPY3w,14,14,85,280,14,0.16470588235294117,0.16470588235294117,3.2941176470588234,0.16470588235294117,L&L Hawaiian Barbecue,Centennial,7891 W Tropical Pkwy,89149.0,3.5,85.0,Restaurants;Hawaiian;Barbeque
PGbxb9OTd7RBDkAiweOSTA,7,38,67,154,7,0.1044776119402985,0.1044776119402985,2.298507462686567,0.5671641791044776,Sprint Store,Southeast,9821 S Eastern Ave,89183.0,2.5,67.0,IT Services & Computer Repair;Local Services;Telecommunications;Mobile Phones;Electronics;Shopping
LXt2Aycp2ILMWQmKsjl4Wg,9,8,87,354,11,0.10344827586206896,0.12643678160919541,4.068965517241379,0.09195402298850575,Firehouse Subs,South Summerlin,9921 W Charleston Blvd,89117.0,4.0,87.0,Sandwiches;Restaurants;Fast Food;Delis
qCJUzinB3XxrLM6ATBJh2g,0,0,34,160,0,0.0,0.0,4.705882352941177,0.0,Frankie Scinta,Downtown,301 Fremont St,89101.0,4.5,34.0,Arts & Entertainment;Performing Arts
vCxZpQi4glpS8muhiRWFJQ,2,3,21,72,4,0.09523809523809523,0.19047619047619047,3.4285714285714284,0.14285714285714285,Torrid,Westside,4300 Meadows Ln,89107.0,3.5,21.0,Accessories;Shopping;Plus Size Fashion;Women's Clothing;Fashion
xwoM2Zc38DFKv3-8dCU8Pw,3,15,48,135,3,0.0625,0.0625,2.8125,0.3125,Manhattan Pizza IV,Northwest,3950 N Tenaya Way,89129.0,3.0,48.0,Restaurants;Pizza
xb6z-yGWwN4ssqm4ftSz4Q,0,0,4,20,0,0.0,0.0,5.0,0.0,Flip Flop Workshop,The Strip,3200 Las Vegas Blvd,89109.0,5.0,4.0,Shopping;Fashion;Shoe Stores
Ks43LokM7OWst3BJTtt-6g,8,1,72,308,8,0.1111111111111111,0.1111111111111111,4.277777777777778,0.013888888888888888,CES,Eastside,3150 Paradise Rd,89109.0,4.5,71.0,Shopping;Electronics;Arts & Entertainment;Festivals
rnNFE7-zE5BFKjFURBEpJw,0,9,75,310,0,0.0,0.0,4.133333333333334,0.12,Polished3 Nails & Spa,Southeast,2955 E Sunset Rd,89120.0,4.0,75.0,Hair Removal;Massage;Nail Technicians;Nail Salons;Waxing;Beauty & Spas
NHFsXnwZDkY3ufoTE9iKjQ,4,8,40,126,6,0.1,0.15,3.15,0.2,Chipotle Mexican Grill,Southeast,5715 S Eastern Ave,89119.0,3.0,40.0,Fast Food;Restaurants;Mexican
wMqu9LseUcq7bqWWY-3oTQ,2,4,13,42,2,0.15384615384615385,0.15384615384615385,3.230769230769231,0.3076923076923077,Jamba Juice,Summerlin,10830 W Charleston Blvd,89135.0,3.0,13.0,Food;Juice Bars & Smoothies
ZGXd87vme_dDVYqr-HpRQQ,32,7,112,421,42,0.2857142857142857,0.375,3.7589285714285716,0.0625,Bamboo Bistro,Southwest,7537 S Rainbow Blvd,89139.0,4.0,112.0,Restaurants;Vietnamese
BjPph9SbmEfox2vip326PQ,22,7,81,308,25,0.2716049382716049,0.30864197530864196,3.802469135802469,0.08641975308641975,Brooksy's Bar & Grill,Spring Valley,9295 W Flamingo Rd,89147.0,4.0,82.0,Restaurants;Sports Bars;Bars;Nightlife;Event Planning & Services;American (Traditional);Caterers
HaWU8ICNtjIkCN_ZNrx1hw,102,15,302,1237,104,0.33774834437086093,0.3443708609271523,4.096026490066225,0.04966887417218543,Illumilatte Brew Society,Spring Valley,6825 W Russell Rd,89118.0,4.0,302.0,Cafes;Bakeries;Art Galleries;Shopping;Restaurants;Coffee & Tea;Food;Arts & Entertainment
4sPB5HKm2-r_zOTIsyVpXQ,0,2,21,75,0,0.0,0.0,3.5714285714285716,0.09523809523809523,Rum Runner Boulder,,6658 Boulder Hwy,89122.0,3.5,21.0,Nightlife
q_CpNXiPQbd6Iq0bnldhng,2,3,37,137,2,0.05405405405405406,0.05405405405405406,3.7027027027027026,0.08108108108108109,Aloha A Go Go,Sunrise,5841 E Charleston Blvd,89142.0,3.5,37.0,Restaurants;Japanese;Hawaiian
2GQ0DbNf7Wkhws7kFiU_Qw,0,3,13,32,0,0.0,0.0,2.4615384615384617,0.23076923076923078,Wurstle Gourmet Sausages,Southeast,6629 Las Vegas Blvd S,89119.0,2.5,13.0,Restaurants;Hot Dogs;Fast Food
leSGAY3wY0jJl6QzehfP3A,1,3,34,142,1,0.029411764705882353,0.029411764705882353,4.176470588235294,0.08823529411764706,OMG Pizza,Westside,3441 W Sahara,89102.0,4.0,34.0,Restaurants;Pasta Shops;Specialty Food;Pizza;Chicken Wings;Sandwiches;Food;Food Delivery Services
hZAxcfDnLOkFY6G5ofI2RQ,7,5,205,929,7,0.03414634146341464,0.03414634146341464,4.53170731707317,0.024390243902439025,Real Donuts,Downtown,1811 W Charleston Blvd,89102.0,4.5,205.0,Juice Bars & Smoothies;Coffee & Tea;Donuts;Food
3TX-5V6MuGPKnZv6gW1nsg,6,6,51,199,6,0.11764705882352941,0.11764705882352941,3.9019607843137254,0.11764705882352941,Cardenas,Sunrise,4421 E Bonanza Rd,89110.0,4.0,51.0,Food;Ethnic Food;Grocery;Specialty Food;Imported Food
llPgXTDX8NAEbh80-wGzYQ,0,8,26,73,0,0.0,0.0,2.8076923076923075,0.3076923076923077,Dunkin' Donuts,,5111 Boulder Hwy,89122.0,3.0,26.0,Food;Donuts;Coffee & Tea
nGjqCFbLPeBJe55Mx-nIEw,3,2,39,170,3,0.07692307692307693,0.07692307692307693,4.358974358974359,0.05128205128205128,Tacos Los Toritos,Sunrise,861 N Nellis Blvd,89110.0,4.5,39.0,Mexican;Restaurants
TAqpvnHOb9PGBqMRepk1Dw,0,12,55,180,0,0.0,0.0,3.272727272727273,0.21818181818181817,Starbucks,Eastside,2412 E Desert Inn Rd,89121.0,3.5,55.0,Coffee & Tea;Food
AnXovUgUHJap3QaDRnjL1w,31,26,331,1309,40,0.09365558912386707,0.12084592145015106,3.9546827794561934,0.07854984894259819,Blueberry Hill Family Restaurant,Eastside,3790 E Flamingo Rd,89121.0,4.0,331.0,Breakfast & Brunch;Diners;American (New);Restaurants
jozzH4XCEM9yQFjLAc3_zA,31,3,149,667,31,0.2080536912751678,0.2080536912751678,4.476510067114094,0.020134228187919462,Rocket Fizz,Westside,9410 W Sahara,89117.0,4.5,149.0,Specialty Food;Candy Stores;Food
TzpqNdtAZHXuIKf2xS0o2A,34,44,99,213,66,0.3434343434343434,0.6666666666666666,2.1515151515151514,0.4444444444444444,Blue Iguana Mexican Express,The Strip,2880 S Las Vegas Blvd,89109.0,2.0,99.0,Mexican;American (Traditional);Restaurants;Fast Food
U4jgxAolsM7BPgrrKllnVA,76,60,401,1653,141,0.18952618453865336,0.3516209476309227,4.12219451371571,0.14962593516209477,Cherry Lash,Spring Valley,5775 S Rainbow Blvd,89118.0,4.0,401.0,Eyelash Service;Beauty & Spas
BsNvwZFnB7q6qedXVVAgzw,0,0,4,17,0,0.0,0.0,4.25,0.0,The Vu,Eastside,3528 S Maryland Pkwy,89169.0,4.0,4.0,Fashion;Women's Clothing;Shopping;Adult;Lingerie
FfW-oamgXcgFJn6ld1B3uA,4,9,28,86,4,0.14285714285714285,0.14285714285714285,3.0714285714285716,0.32142857142857145,L & L Hawaiian Barbecue,Sunrise,2755 S Nellis Blvd,89121.0,3.0,28.0,Hawaiian;Restaurants
jehAqzQ6Rs6xGn5LH7kDww,0,2,64,309,0,0.0,0.0,4.828125,0.03125,Nails By My,Spring Valley,4235 S Fort Apache Rd,89147.0,5.0,64.0,Beauty & Spas;Nail Salons;Eyelash Service;Hair Removal;Nail Technicians;Waxing
TTglnKh_kURiH1RUasNq1A,40,1,91,430,56,0.43956043956043955,0.6153846153846154,4.725274725274725,0.01098901098901099,TruFusion Summerlin,South Summerlin,1870 Festival Plaza Dr,89135.0,4.5,91.0,Cycling Classes;Barre Classes;Fitness & Instruction;Pilates;Yoga;Trainers;Active Life;Boot Camps
XqJBdzqjLtr4iR22uKbOsQ,11,5,45,194,11,0.24444444444444444,0.24444444444444444,4.311111111111111,0.1111111111111111,The Joint Chiropractic - Eastern and Richmar,,9500 S Eastern Ave,89123.0,4.5,45.0,Chiropractors;Health & Medical
dPxZI9lrKTl5dvFfnb1_Ig,3,6,210,942,3,0.014285714285714285,0.014285714285714285,4.485714285714286,0.02857142857142857,Trattoria Italia,Anthem,9905 S Eastern Ave,89183.0,4.5,210.0,Seafood;Italian;Pizza;Restaurants
bPfvv7TvMLxxA3__VomsxQ,7,2,30,113,7,0.23333333333333334,0.23333333333333334,3.7666666666666666,0.06666666666666667,Saddle N Spurs Saloon,,2333 N Jones Blvd,89108.0,4.0,30.0,Music Venues;Bars;Arts & Entertainment;Dive Bars;Restaurants;Country Dance Halls;American (Traditional);Social Clubs;Performing Arts;Nightlife;Pubs
USMzHt3XL3nPXVVOfRw1-g,0,17,85,310,0,0.0,0.0,3.6470588235294117,0.2,Bjs Cocktail Lounge Decatur,Southwest,8075 S Decatur Blvd,89139.0,3.5,85.0,Nightlife;Food;Restaurants;Cocktail Bars;Bars;Lounges;Beer;Wine & Spirits;American (New)
sAZGdlYTp41UWEjHdeZrWg,0,0,41,199,0,0.0,0.0,4.853658536585366,0.0,Cheba Hut,Westside,2550 S Rainbow Blvd,89146.0,5.0,41.0,Restaurants;American (Traditional);Sandwiches
kMLbk84aClc4qwSnuuuFzw,8,42,169,546,8,0.047337278106508875,0.047337278106508875,3.230769230769231,0.2485207100591716,V Theater,The Strip,3663 S Las Vegas Blvd,89109.0,3.0,169.0,Ticket Sales;Venues & Event Spaces;Event Planning & Services;Performing Arts;Arts & Entertainment
aD5zDDEw0Z_iHbShgfEOnA,0,7,21,76,0,0.0,0.0,3.619047619047619,0.3333333333333333,Park Avenue Cleaners & Shoe Repair,Westside,1000 S Rampart Blvd,89145.0,3.5,21.0,Laundry Services;Dry Cleaning & Laundry;Shoe Repair;Dry Cleaning;Sewing & Alterations;Local Services
Pw10DEfA59lebBK1oHzLTw,46,10,157,608,46,0.2929936305732484,0.2929936305732484,3.872611464968153,0.06369426751592357,Spa Mandalay,The Strip,3950 S Las Vegas Blvd,89136.0,4.0,157.0,Day Spas;Beauty & Spas
2I_qSTehoUFsDNjaqCVxlA,19,32,146,453,49,0.13013698630136986,0.3356164383561644,3.1027397260273974,0.2191780821917808,Cafe Moda,Chinatown,3400 S Jones Blvd,89146.0,3.0,146.0,Filipino;Restaurants;Venues & Event Spaces;Bars;Party & Event Planning;Nightlife;Event Planning & Services;Dance Clubs;Karaoke
6gohfjae8Sc2ezQzzCN34A,0,2,24,112,0,0.0,0.0,4.666666666666667,0.08333333333333333,Deep Beauty Spa,Westside,8751 W Charleston Blvd,89117.0,4.5,24.0,Beauty & Spas;Henna Artists;Hair Removal;Event Planning & Services;Hair Salons;Eyelash Service;Threading Services
U00yJ8tB6_z8zqzozoz7ow,0,9,81,317,0,0.0,0.0,3.9135802469135803,0.1111111111111111,Rita's Italian Ice,,2192 N Rainbow Blvd,89108.0,4.0,81.0,Ice Cream & Frozen Yogurt;Desserts;Shaved Ice;Food;Gelato
JXdzS5ez3semEliQyhLnqw,0,1,17,68,0,0.0,0.0,4.0,0.058823529411764705,The Dapper Doughnut,The Strip,3799 S Las Vegas Blvd,89109.0,4.0,17.0,Desserts;Food;Donuts
g_GrWEmXTQAvkeeKeEu4_g,0,0,12,60,0,0.0,0.0,5.0,0.0,Olga's Grooming Salon,Southeast,2381 E Windmill Ln,89123.0,5.0,12.0,Pet Services;Pets;Pet Groomers
kOt9Ci_i8O6m_aPXN8HXLQ,0,1,8,25,0,0.0,0.0,3.125,0.125,The Famous Burritos,Chinatown,3655 S Rainbow Blvd,89103.0,3.0,8.0,Mexican;Restaurants
HyoPFfBHLK0lKVHWEdFpvQ,0,4,47,197,0,0.0,0.0,4.191489361702128,0.0851063829787234,China Kitchen LV,Eastside,4570 E Tropicana Ave,89121.0,4.0,47.0,Restaurants;Chinese
w6wZmLSaht7ZkGBZONeqww,21,25,77,193,22,0.2727272727272727,0.2857142857142857,2.5064935064935066,0.3246753246753247,Papaya King,Eastside,4503 Paradise Rd,89169.0,2.5,77.0,Restaurants;Juice Bars & Smoothies;Food;Hot Dogs
ZNcJehtzIVezt-mAn6QRQQ,0,1,23,111,0,0.0,0.0,4.826086956521739,0.043478260869565216,The Clean-Up,Spring Valley,9640 W Tropicana Ave,89147.0,5.0,23.0,Men's Hair Salons;Hair Stylists;Beauty & Spas;Hair Salons;Barbers
wejXAyl-ndyVpZx8x7OKpw,51,21,92,313,51,0.5543478260869565,0.5543478260869565,3.402173913043478,0.22826086956521738,Hank's Philly Steaks,Southeast,467 E Silverado Ranch Blvd,89183.0,3.5,92.0,Restaurants;Cheesesteaks
sTZla2pB_nYR0Vg1nBj4Mg,0,4,25,89,0,0.0,0.0,3.56,0.16,Caspian Persian Cuisine,Spring Valley,6370 W Flamingo Rd,89103.0,3.5,25.0,Persian/Iranian;Restaurants;Food;Beer;Wine & Spirits;Bakeries
yt_Ju4eTz6igz71blffBRA,37,11,133,561,40,0.2781954887218045,0.3007518796992481,4.2180451127819545,0.08270676691729323,Ocean Reflexology,Southeast,3720 E Sunset Rd,89120.0,4.0,133.0,Beauty & Spas;Massage
GWNmYFQw3WitfTPt5uGMvQ,34,17,110,404,35,0.3090909090909091,0.3181818181818182,3.672727272727273,0.15454545454545454,Beijing Chinese Cuisine,Southeast,9255 S Eastern Ave,89123.0,3.5,110.0,Restaurants;Chinese
hAHa78Q1os9Gvuq6Uti-0A,5,9,38,121,12,0.13157894736842105,0.3157894736842105,3.1842105263157894,0.23684210526315788,Westside Deli,The Strip,2880 S Las Vegas Blvd,89109.0,3.0,38.0,Salad;Sandwiches;Breakfast & Brunch;Restaurants
epS8Kyq_EWR4Q2ky4V8d_w,0,9,21,57,0,0.0,0.0,2.7142857142857144,0.42857142857142855,PostNet,Southwest,7345 S Durango Dr,89113.0,2.5,21.0,Notaries;Printing Services;Public Services & Government;Post Offices;Professional Services;Local Services;Graphic Design;Shipping Centers
BjS35X3-_-9TP-RyfzoC_Q,11,28,218,865,12,0.05045871559633028,0.05504587155963303,3.967889908256881,0.12844036697247707,Hometown Eats,Southeast,5715 S Pecos Rd,89120.0,4.0,218.0,Restaurants;Breakfast & Brunch;Diners;American (Traditional)
QpOAv584eb-ecG4TLEm95g,16,21,139,502,21,0.11510791366906475,0.1510791366906475,3.6115107913669067,0.1510791366906475,China a Go Go,Southeast,505 E Windmill Ln,89123.0,3.5,139.0,Chinese;Restaurants
0dr1FgqQSEMbaTu9SDqiIg,17,21,149,549,20,0.11409395973154363,0.1342281879194631,3.684563758389262,0.14093959731543623,China A Go Go,,2101 N Rainbow Blvd,89108.0,3.5,148.0,Chinese;Restaurants
d-NDnFSfwUZ2wf4aDBic5Q,14,14,66,201,23,0.21212121212121213,0.3484848484848485,3.0454545454545454,0.21212121212121213,Cicis,Westside,4445 W Charleston Blvd,89102.0,3.0,66.0,American (Traditional);Pizza;Chicken Wings;Restaurants;Food;Desserts
dT9316C_MJjATvv7GByROg,18,18,105,339,28,0.17142857142857143,0.26666666666666666,3.2285714285714286,0.17142857142857143,Palms Pool,,4321 W Flamingo Rd,89103.0,3.0,105.0,Lounges;Bars;Active Life;Swimming Pools;Nightlife
pelIj-giNaZe-nfoNfYHgw,0,1,28,129,0,0.0,0.0,4.607142857142857,0.03571428571428571,Jacobi's Men's Fashions,,3720 W Tropicana Ave,89103.0,4.5,28.0,Men's Clothing;Fashion;Accessories;Shopping
XWxYHSld0T2TfANwt1KmqA,5,43,220,721,7,0.022727272727272728,0.031818181818181815,3.2772727272727273,0.19545454545454546,Cafe Americano,The Strip,3570 S Las Vegas Blvd,89109.0,3.5,218.0,Restaurants;American (New);Breakfast & Brunch;Latin American;Diners
V6Od7XYl_PznuG19DPfTAQ,4,7,30,90,4,0.13333333333333333,0.13333333333333333,3.0,0.23333333333333334,Panda Express,Centennial,6630 N Durango Dr,89149.0,3.0,30.0,Restaurants;Chinese;Fast Food
xDMUoSI8yb7_FZlMqQGzkA,5,62,156,400,6,0.03205128205128205,0.038461538461538464,2.5641025641025643,0.3974358974358974,Best Buy,Summerlin,10950 W Charleston Blvd,89135.0,2.5,156.0,Mobile Phones;Car Stereo Installation;Shopping;Appliances;Home & Garden;Computers;Automotive
AeOHcC1tKrogRUfKJ8OCqg,0,7,33,112,0,0.0,0.0,3.393939393939394,0.21212121212121213,Smoothie King,Westside,8000 W Sahara Ave,89117.0,3.5,33.0,Juice Bars & Smoothies;Health Markets;Food;Specialty Food
Iz6qBDbT_JATKj_HWcZSgg,0,8,40,130,0,0.0,0.0,3.25,0.2,C & V Nails and Spa,Summerlin,10040 W Cheyenne Ave,89129.0,3.0,40.0,Nail Salons;Beauty & Spas
IBSePQdC8MwoWdMmoyegnw,0,7,24,73,0,0.0,0.0,3.0416666666666665,0.2916666666666667,Five Star Tavern,,2425 N Rainbow Blvd,89108.0,3.0,24.0,Bars;Arts & Entertainment;Restaurants;American (Traditional);Beer;Wine & Spirits;Nightlife;Food;Sports Bars;Casinos
RUJfBZJuYEGgKYRW6mIzCQ,0,1,17,64,0,0.0,0.0,3.764705882352941,0.058823529411764705,Jimmy John's Gourmet Sandwiches,Westside,2530 S Decatur Blvd,89102.0,4.0,17.0,Sandwiches;Restaurants
u89h2EwY7Swtu_9sLtVKRw,12,1,33,145,12,0.36363636363636365,0.36363636363636365,4.393939393939394,0.030303030303030304,Buzz'N Brushes,,4500 W Tropicana Ave,89103.0,4.5,33.0,Nightlife;Cocktail Bars;Arts & Entertainment;Art Galleries;Paint & Sip;Bars;Shopping
vVpn8kkosTFuW-ZpRrD08w,3,2,67,324,3,0.04477611940298507,0.04477611940298507,4.835820895522388,0.029850746268656716,Bombshell Hair & Extension Co.,Spring Valley,3945 S Durango Dr,89147.0,5.0,67.0,Beauty & Spas;Hair Salons
cWfqbkMit27-Pg_bPUTwCg,18,20,88,274,18,0.20454545454545456,0.20454545454545456,3.1136363636363638,0.22727272727272727,Roadrunner Saloon,Summerlin,921 N Buffalo Dr,89128.0,3.0,88.0,Nightlife;Bars;Restaurants;American (New);American (Traditional)
m_XkXGm4BSnrtiLc1zgLTw,0,1,22,85,0,0.0,0.0,3.8636363636363638,0.045454545454545456,Shiftys Crows Nest,Westside,3805 W Sahara Ave,89102.0,4.0,22.0,Sports Bars;Bars;Dive Bars;Nightlife
eFNWxUVO3IhgUnWRbNKfsQ,1,2,11,36,2,0.09090909090909091,0.18181818181818182,3.272727272727273,0.18181818181818182,Surf City Squeeze,Westside,4300 Meadows Ln,89107.0,3.5,11.0,Food;Juice Bars & Smoothies
eKVCZlOkvf7gsHazOX_dLQ,7,5,236,1133,9,0.029661016949152543,0.038135593220338986,4.8008474576271185,0.0211864406779661,The Jungle Zone,Spring Valley,3655 S Durango Dr,89147.0,5.0,235.0,Shopping;Piercing;Beauty & Spas;Tobacco Shops;Tattoo
UJuxtm4DtomSaFlfK0X7fg,1,3,45,169,1,0.022222222222222223,0.022222222222222223,3.7555555555555555,0.06666666666666667,NM Café,The Strip,3200 Las Vegas Blvd,89109.0,4.0,45.0,Restaurants;American (New);Cafes
j8aK5DBVic0uXinq_0-JBQ,0,0,4,18,0,0.0,0.0,4.5,0.0,The Tommy Lama,The Strip,2000 S Las Vegas Blvd,89104.0,4.5,4.0,Comedy Clubs;Nightlife;Arts & Entertainment;Performing Arts
-2S3tYZEy-JbQonqdIsfqg,19,2,17,61,19,1.1176470588235294,1.1176470588235294,3.588235294117647,0.11764705882352941,Epic Thrift,,4001 S Decatur Blvd,89102.0,3.5,17.0,Thrift Stores;Shopping
gqVHoP4noz1EAa7nhHLk4w,0,10,20,46,0,0.0,0.0,2.3,0.5,Panda Express,Northwest,5881 W Craig Rd,89130.0,2.5,20.0,Caterers;Chinese;Fast Food;Restaurants;Event Planning & Services
LADTj6n321k866KxeIiNKg,0,0,8,36,0,0.0,0.0,4.5,0.0,All Smiles Dental,Eastside,4161 S Eastern Ave,89119.0,4.5,8.0,Health & Medical;Dentists
0uR48n5SYcLE_DLcjONZPg,4,12,105,398,6,0.0380952380952381,0.05714285714285714,3.7904761904761903,0.11428571428571428,Jimmy John's,University,4800 S Maryland Pkwy,89119.0,4.0,105.0,Food Delivery Services;Sandwiches;Restaurants;Delis;Food
xDl6ZZmfvVCnEAk6WQGouA,0,18,37,108,0,0.0,0.0,2.918918918918919,0.4864864864864865,AT&T,Northwest,5705 Centennial Center Blvd,89149.0,3.0,37.0,Shopping;Mobile Phones
jmyvOW6G2T1fIePvajB4nQ,22,13,307,1275,22,0.07166123778501629,0.07166123778501629,4.153094462540716,0.04234527687296417,Cuba Cafe,Eastside,2055 E Tropicana Ave,89119.0,4.0,307.0,Cuban;Tapas Bars;Restaurants
vCjX7hK0Aq1d8KcrhwwxTw,17,50,112,314,20,0.15178571428571427,0.17857142857142858,2.8035714285714284,0.44642857142857145,Choice Sinclair,Southwest,8095 S Rainbow Blvd,89139.0,3.0,112.0,Smog Check Stations;Car Wash;Automotive;Gas Stations
yvJFb7pOJUTwr0wxgzvzgw,0,2,17,67,0,0.0,0.0,3.9411764705882355,0.11764705882352941,Irene's Cocktail Lounge,Chinatown,5480 Spring Mountain Rd,89146.0,4.0,17.0,Nightlife;Bars;Cocktail Bars;Lounges
wwgH65yjLssksjz8ASU3QA,12,11,72,221,36,0.16666666666666666,0.5,3.0694444444444446,0.1527777777777778,Chipotle Mexican Grill,Westside,2540 S Decatur Blvd,89102.0,3.0,72.0,Fast Food;Restaurants;Tex-Mex;Mexican
gpSR5mYqy5XFd4_YRZU1Lw,0,25,75,245,0,0.0,0.0,3.2666666666666666,0.3333333333333333,Fashion Nails & Spa,Centennial,6575 N Decatur Blvd,89131.0,3.5,75.0,Beauty & Spas;Nail Salons
woBWCLxUUQ0r3YaQh0qRbA,1,4,36,122,1,0.027777777777777776,0.027777777777777776,3.388888888888889,0.1111111111111111,X Rocks,,3700 W Flamingo Rd,89103.0,3.5,36.0,Adult Entertainment;Nightlife;Arts & Entertainment
1i9T1uoG_J3aRfprALvNGQ,7,25,86,240,11,0.08139534883720931,0.12790697674418605,2.7906976744186047,0.29069767441860467,Dunkin' Donuts,Summerlin,11710 W Charleston Blvd,89135.0,3.0,86.0,Coffee & Tea;Food;Donuts
QzVSFwmS8Jb1Okh8AKizrw,2,11,41,147,4,0.04878048780487805,0.0975609756097561,3.5853658536585367,0.2682926829268293,Wei Wei Foot Spa,Chinatown,3735 Spring Mountain Rd,89102.0,3.5,41.0,Beauty & Spas;Nail Salons;Massage
7kXrUSjG67NitjRfRFn9cw,4,37,53,95,4,0.07547169811320754,0.07547169811320754,1.7924528301886793,0.6981132075471698,McDonald's,,7530 W Washington Ave,89128.0,2.0,53.0,Burgers;Restaurants;Fast Food
AZlnpvILz5cEWJifjr2CSQ,26,14,142,586,26,0.18309859154929578,0.18309859154929578,4.126760563380282,0.09859154929577464,Roma Deli II and Wine Shop,Westside,8524 W Sahara Ave,89117.0,4.0,142.0,Restaurants;Italian;Delis
lhxG1Jlp4nMpLMoix31OYg,0,3,22,83,0,0.0,0.0,3.772727272727273,0.13636363636363635,Kaizen Fusion Roll & Sushi,,4465 W Flamingo Rd,89103.0,4.0,22.0,Restaurants;Sushi Bars;Japanese
HL_ii9f1l1uqbGLBZi0EBg,29,16,91,285,29,0.31868131868131866,0.31868131868131866,3.131868131868132,0.17582417582417584,Las Vegas Foodie Fest - Silverton Casino,Southwest,3333 Blue Diamond Rd,89139.0,3.0,91.0,Local Flavor;Arts & Entertainment;Food Trucks;Festivals;Food
h-SX2dxluF4oM_Zxp7eK4Q,0,1,16,65,0,0.0,0.0,4.0625,0.0625,Potato Corner,Westside,4300 Meadows Ln,89107.0,4.0,16.0,American (New);Specialty Food;Restaurants;Chicken Wings;Fast Food;Food
p7NkZWqisweiNsr3XwKxbg,26,17,93,330,26,0.27956989247311825,0.27956989247311825,3.5483870967741935,0.1827956989247312,Louis Vuitton Las Vegas Caesars Forum,The Strip,3500 S Las Vegas Blvd,89109.0,3.5,93.0,Fashion;Watches;Shoe Stores;Luggage;Leather Goods;Shopping
mlOFd0pHDcav5hcnbKJiXQ,1,0,62,274,1,0.016129032258064516,0.016129032258064516,4.419354838709677,0.0,Kuben,Spring Valley,5025 S Fort Apache Rd,89148.0,4.5,62.0,Restaurants;Breakfast & Brunch;Japanese;Asian Fusion
5BSrguKmbBb9W4R5IvbW7w,0,1,60,287,0,0.0,0.0,4.783333333333333,0.016666666666666666,LV Jewelry Exchange,,4850 W Flamingo Rd,89103.0,5.0,60.0,Jewelry;Pawn Shops;Watches;Shopping;Gold Buyers
